date,Tot NonFarm Jobs (Thou),Unemployment Rate,Tot Vis Arrivals (Thou),Tot Vis Days (Thou),Const Jobs (Thou)
2001-12-01,25.108109317395563,5.722258183338525,79.44269703964983,486.8644623676531,1.0618043844856662
2002-01-01,25.734959954315745,5.668694364439841,79.34855252039014,491.5467867811078,1.2143315165117028
2002-02-01,25.777245358833955,5.389455220611195,85.30357930178111,524.2269202327492,1.2143315165117028
2002-03-01,25.849079867294087,5.052636696322887,83.11802291534651,510.70305309577736,1.2289034947098432
2002-04-01,25.81247989173936,4.356009313743026,80.86043273015058,525.9543277273622,1.2386181468419368
2002-05-01,26.07902547142725,4.718129146924643,85.38060712797129,536.1646208359523,1.2434754729079838
2002-06-01,26.362564874225153,4.13614081595155,88.4186000902823,537.3400573840058,1.2677621032382178
2002-07-01,26.225881808384344,4.028236561282805,84.06981330567773,514.0118194422016,1.2774767553703112
2002-08-01,26.19495844659427,3.95809394815666,84.48879769987495,513.7761716792187,1.282334081436358
2002-09-01,26.278336017927472,3.871998849799152,82.77269966865259,543.2086288047734,1.282334081436358
2002-10-01,26.312731082913405,3.758941571427632,84.08698441772393,543.0108526662891,1.2969060596344986
2002-11-01,26.28352429944584,3.7225226019117152,83.96907086953377,552.7230348339726,1.311478037832639
2002-12-01,26.434873003118803,4.042182555157547,84.08012741113933,542.3639545165894,1.311478037832639
2003-01-01,26.97621386804226,3.9413854297412843,83.6678802261419,533.4425045680902,1.2782881002087685
2003-02-01,26.975773213348788,3.8949057320413982,80.8508743223771,527.1379358139694,1.282970474202207
2003-03-01,26.992730868357967,4.154412547106457,80.24327685450726,528.1364996539853,1.2876528481956457
2003-04-01,26.942452762374906,4.396281087922393,80.73919148176127,558.7773627334818,1.3063823441694005
2003-05-01,27.002561022006304,4.037289301682856,79.39561322153934,552.0744110129227,1.3157470921562782
2003-06-01,27.027344289336757,4.076939890915421,80.52058807398785,550.8200445021746,1.3063823441694005
2003-07-01,27.088256549522093,4.136396595646607,82.08839498885494,564.4890265174198,1.3157470921562782
2003-08-01,27.081864801224544,3.954828548605771,83.74202544338237,593.0384323942257,1.3204294661497167
2003-09-01,27.119604444857252,3.903632033654003,80.46457755421157,546.5103557095509,1.3251118401431554
2003-10-01,27.235380741224073,3.8265305552887985,80.37143815045903,554.4172333811933,1.3251118401431554
2003-11-01,27.275398662625864,3.6453376117349,80.89168681333963,556.5101673979425,1.3251118401431554
