date,E_NF@KAU.Q,ECT@KAU.Q,EMN@KAU.Q,E_TTU@KAU.Q,E_TU@KAU.Q,E_TRADE@KAU.Q,EIF@KAU.Q,E_FIR@KAU.Q,EFI@KAU.Q,ERE@KAU.Q,E_PBS@KAU.Q,EPS@KAU.Q,EMA@KAU.Q,EAD@KAU.Q,E_EDHC@KAU.Q,EED@KAU.Q,EHC@KAU.Q,E_LH@KAU.Q,EAE@KAU.Q,EAF@KAU.Q,EOS@KAU.Q,EGV@KAU.Q,EGV@KAU.Q,EGVFD@KAU.Q,E_GVSL@KAU.Q,EMPL@KAU.Q,UR@KAU.Q,ERT@KAU.Q
1972-01-01,9.983573399246705,0.5998814031397965,1.2926189249559332,,,,,0.28526575651906233,0.09690867635540973,0.18835708016365252,,,,,,,0.3834793180892224,,,2.16898130724028,,2.258947470081881,2.258947470081881,0.3020545503235225,1.95763265842021,,,
1972-04-01,10.09554463276836,0.6041197496573973,1.3161295232365426,,,,,0.29068324580537536,0.09876478442591752,0.19191846137945787,,,,,,,0.3955734226179733,,,2.245970710044013,,2.273951102246483,2.273951102246483,0.30219689266389943,2.000752972620599,,,
1972-07-01,10.209508333333334,0.6181822415654131,1.2585736040836928,,,,,0.29719231879857466,0.1008499181487781,0.19634240064979683,,,,,,,0.40467316181667856,,,2.320229035971717,,2.2772038316187277,2.2772038316187277,0.2966040314953502,2.015100480602314,,,
1972-10-01,10.352213370998117,0.6367376073640939,1.233977947723833,,,,,0.3056821496192297,0.1037026394805687,0.20197951013866122,,,,,,,0.40089878119476174,,,2.36185228007733,,2.2899291203023306,2.2899291203023306,0.2991445255172274,2.026513888356878,,,
1973-01-01,10.586438401316402,0.683236953511832,1.236763045713529,,,,,0.3336208290037181,0.1134916691873326,0.22012915981638556,,,,,,,0.40479392124720875,,,2.2305653126334235,,2.2969939876121317,2.2969939876121317,0.4068450319254285,1.9725385945569973,,,
1973-04-01,10.594096332391834,0.6979238620988691,1.2219361831386537,,,,,0.3421275177156116,0.11641770823632158,0.2257098094792905,,,,,,,0.4214850686944565,,,2.26888774756328,,2.2168627829987186,2.2168627829987186,0.4028441181789339,1.897975686163094,,,
1973-07-01,10.70686499910939,0.7132770353531548,1.225171578745876,,,,,0.34819140547582833,0.1184041132352377,0.22978729224059047,,,,,,,0.42678115978619274,,,2.313430515225486,,2.2246248291328494,2.2246248291328494,0.3960997406119613,1.8923504630920192,,,
1973-10-01,10.868236553092954,0.7327458369653197,1.219362525735274,,,,,0.35273908868533194,0.11988621499928435,0.23285287368604754,,,,,,,0.4341367370184459,,,2.3601497590362563,,2.231885109639755,2.231885109639755,0.39421110929911096,1.937135256346813,,,
1974-01-01,10.517533402801897,0.8492763839912643,1.030019236841382,,,,,0.41080362991947766,0.14011963766080632,0.2706839922586713,,,,,,,0.4597376565339588,,,2.231226804667887,,2.2150494296577947,2.2150494296577947,0.4015957600429676,1.8908540869235588,,,
1974-04-01,10.604740402586875,0.8522377567008825,1.0162348055693897,,,,,0.41097083570104304,0.14024031356999225,0.27073052213105114,,,,,,,0.4569054608994118,,,2.2717573920211867,,2.2587946768060836,2.2587946768060836,0.40260741255354443,1.987854575994693,,,
1974-07-01,10.782437023437367,0.8748271918403848,1.0666710542447062,,,,,0.41821803266302204,0.1425883635758155,0.2756296690872065,,,,,,,0.4363301072424422,,,2.3008964092820032,,2.2712566539923955,2.2712566539923955,0.39991675020638495,1.9742532537019457,,,
1974-10-01,10.769562711920473,0.8721394104180984,1.1148415700111887,,,,,0.42614508309888305,0.14505294365829607,0.2810921394405872,,,,,,,0.4734591070729641,,,2.298786060695587,,2.258779467680608,2.258779467680608,0.3958800771971031,1.9803714167131374,,,
